Date,Route,Total trips
12/6/2024,102,1809
12/6/2024,51,3759
12/6/2024,140,578
12/6/2024,125,3110
12/6/2024,21,2832
12/6/2024,141,807
12/6/2024,78,1982
12/6/2024,123,534
12/6/2024,103,225
12/6/2024,195,899
12/6/2024,115,3394
12/6/2024,853,422
12/6/2024,84,1546
12/6/2024,93,992
12/6/2024,191,1058
12/6/2024,124,940
12/6/2024,295,18
12/6/2024,899,197
12/6/2024,12,1743
12/6/2024,3,193
12/6/2024,114,735
12/6/2024,50,1662
12/6/2024,143,194
12/6/2024,120,1359
12/6/2024,116,2377
12/6/2024,172,1472
12/6/2024,66,694
12/6/2024,26,581
12/6/2024,121,2381
12/6/2024,188,225
12/6/2024,86,2429
12/6/2024,85,848
12/6/2024,850,577
12/6/2024,32,824
12/6/2024,197,704
12/6/2024,825,75
12/6/2024,94,1520
12/6/2024,119,1967
12/6/2024,74,1527
12/6/2024,194,1017
12/6/2024,24,452
12/6/2024,73,2610
12/6/2024,155,860
12/6/2024,2,1772
12/6/2024,95,2202
12/6/2024,111,1821
12/6/2024,133,635
12/6/2024,89,3151
12/6/2024,198,265
12/6/2024,39,4750
12/6/2024,87,1622
12/6/2024,192,1717
12/6/2024,8,1274
12/6/2024,104,698
12/6/2024,165,2376
12/6/2024,37,342
12/6/2024,816,252
12/6/2024,809,492
12/6/2024,193,1651
12/6/2024,60,1494
12/6/2024,132,140
12/6/2024,15,2107
12/6/2024,14,598
12/6/2024,71,1869
12/6/2024,142,52
12/6/2024,813,293
12/6/2024,36,1005
12/6/2024,153,815
12/6/2024,6,836
12/6/2024,186,1651
12/6/2024,4,870
12/6/2024,34,614
12/6/2024,162,1071
12/6/2024,47,750
12/6/2024,81,1176
12/6/2024,148,31
12/6/2024,9,474
12/6/2024,55,1768
12/6/2024,832,277
12/6/2024,82,2102
12/6/2024,180,1440
12/6/2024,49,1101
12/6/2024,83,4141
12/6/2024,79,757
12/6/2024,178,915
12/6/2024,27,858
12/6/2024,107,1176
12/6/2024,865,480
12/6/2024,117,1999
12/6/2024,58,545
12/6/2024,181,1716
12/6/2024,126,566
12/6/2024,856,0
12/6/2024,19,1241
12/6/2024,867,0
12/6/2024,800,255
12/6/2024,42,1838
12/6/2024,68,372
12/6/2024,196,3469
12/6/2024,5,2763
12/6/2024,110,2365
12/6/2024,185,1023
12/6/2024,40,783
12/7/2024,133,431
12/7/2024,115,2348
12/7/2024,36,565
12/7/2024,47,628
12/7/2024,140,499
12/7/2024,78,1888
12/7/2024,26,465
12/7/2024,82,1195
12/7/2024,50,788
12/7/2024,81,732
12/7/2024,27,277
12/7/2024,5,1680
12/7/2024,155,614
12/7/2024,191,848
12/7/2024,89,2566
12/7/2024,83,2753
12/7/2024,39,3570
12/7/2024,181,1434
12/7/2024,800,160
12/7/2024,114,582
12/7/2024,183,565
12/7/2024,19,647
12/7/2024,111,1518
12/7/2024,75,669
12/7/2024,120,819
12/7/2024,55,946
12/7/2024,49,800
12/7/2024,193,1192
12/7/2024,68,728
12/7/2024,21,1563
12/7/2024,195,747
12/7/2024,86,1538
12/7/2024,196,2638
12/7/2024,178,345
12/7/2024,197,671
12/7/2024,37,429
12/7/2024,117,1312
12/7/2024,198,238
12/7/2024,121,2065
12/7/2024,73,1342
12/7/2024,186,1323
12/7/2024,24,242
12/7/2024,823,54
12/7/2024,809,402
12/7/2024,87,802
12/7/2024,110,1386
12/7/2024,172,1308
12/7/2024,14,423
12/7/2024,58,0
12/7/2024,51,2251
12/7/2024,124,736
12/7/2024,132,343
12/7/2024,185,536
12/7/2024,74,1036
12/7/2024,25,335
12/7/2024,4,784
12/7/2024,104,519
12/7/2024,85,533
12/7/2024,79,571
12/7/2024,66,541
12/7/2024,9,448
12/7/2024,126,654
12/7/2024,6,476
12/7/2024,2,1296
12/7/2024,162,264
12/7/2024,30,829
12/7/2024,42,1243
12/7/2024,141,640
12/7/2024,813,200
12/7/2024,899,109
12/7/2024,93,816
12/7/2024,850,181
12/7/2024,165,1593
12/7/2024,32,684
12/7/2024,856,270
12/7/2024,189,1007
12/7/2024,150,71
12/7/2024,192,1415
12/7/2024,194,787
12/7/2024,816,175
12/7/2024,71,1236
12/7/2024,60,1545
12/7/2024,116,1512
12/7/2024,865,169
12/7/2024,123,253
12/7/2024,15,1435
12/7/2024,94,373
12/7/2024,3,247
12/7/2024,867,697
12/7/2024,119,1096
12/7/2024,95,1377
12/7/2024,188,71
12/7/2024,125,1466
12/7/2024,103,479
12/7/2024,180,739
12/7/2024,34,426
12/7/2024,153,818
12/7/2024,107,982
12/7/2024,853,400
12/7/2024,8,389
12/7/2024,84,1205
12/7/2024,102,1488
12/7/2024,40,269
12/7/2024,1,440
12/7/2024,12,932
12/8/2024,86,1783
12/8/2024,3,147
12/8/2024,197,446
12/8/2024,123,142
12/8/2024,120,832
12/8/2024,180,646
12/8/2024,78,1393
12/8/2024,181,1034
12/8/2024,5,1842
12/8/2024,125,946
12/8/2024,183,479
12/8/2024,832,99
12/8/2024,850,284
12/8/2024,12,595
12/8/2024,51,1783
12/8/2024,85,361
12/8/2024,19,538
12/8/2024,191,1125
12/8/2024,36,470
12/8/2024,115,2056
12/8/2024,55,914
12/8/2024,140,261
12/8/2024,42,1125
12/8/2024,37,160
12/8/2024,84,773
12/8/2024,21,2091
12/8/2024,2,1102
12/8/2024,26,456
12/8/2024,853,99
12/8/2024,4,582
12/8/2024,195,608
12/8/2024,178,318
12/8/2024,58,351
12/8/2024,121,1657
12/8/2024,809,349
12/8/2024,24,225
12/8/2024,39,3594
12/8/2024,865,227
12/8/2024,126,527
12/8/2024,40,226
12/8/2024,73,1225
12/8/2024,189,733
12/8/2024,81,714
12/8/2024,15,1142
12/8/2024,47,486
12/8/2024,14,322
12/8/2024,150,87
12/8/2024,49,744
12/8/2024,117,1123
12/8/2024,83,2743
12/8/2024,193,1234
12/8/2024,75,367
12/8/2024,103,377
12/8/2024,188,39
12/8/2024,111,1105
12/8/2024,60,1247
12/8/2024,116,1047
12/8/2024,32,549
12/8/2024,30,688
12/8/2024,94,200
12/8/2024,95,1109
12/8/2024,74,835
12/8/2024,856,237
12/8/2024,194,846
12/8/2024,867,347
12/8/2024,153,579
12/8/2024,68,196
12/8/2024,141,567
12/8/2024,185,481
12/8/2024,132,274
12/8/2024,102,1462
12/8/2024,71,1214
12/8/2024,25,354
12/8/2024,823,34
12/8/2024,89,1935
12/8/2024,172,1040
12/8/2024,192,1433
12/8/2024,93,876
12/8/2024,114,467
12/8/2024,813,171
12/8/2024,816,166
12/8/2024,104,312
12/8/2024,6,424
12/8/2024,186,829
12/8/2024,155,567
12/8/2024,124,703
12/8/2024,119,1008
12/8/2024,8,400
12/8/2024,133,333
12/8/2024,27,194
12/8/2024,196,1836
12/8/2024,82,1096
12/8/2024,899,117
12/8/2024,198,226
12/8/2024,110,1559
12/8/2024,107,858
12/8/2024,9,361
12/8/2024,50,862
12/8/2024,87,689
12/8/2024,34,327
12/8/2024,66,425
12/8/2024,165,1591
12/8/2024,79,668
12/9/2024,800,239
12/9/2024,15,1918
12/9/2024,85,884
12/9/2024,162,909
12/9/2024,79,942
12/9/2024,126,477
12/9/2024,850,459
12/9/2024,102,1807
12/9/2024,34,530
12/9/2024,93,1382
12/9/2024,42,1689
12/9/2024,74,1355
12/9/2024,196,2368
12/9/2024,189,1254
12/9/2024,32,1024
12/9/2024,813,334
12/9/2024,27,971
12/9/2024,148,93
12/9/2024,123,419
12/9/2024,95,2072
12/9/2024,24,383
12/9/2024,81,1229
12/9/2024,66,796
12/9/2024,14,574
12/9/2024,816,290
12/9/2024,809,358
12/9/2024,25,473
12/9/2024,150,205
12/9/2024,124,1102
12/9/2024,36,1234
12/9/2024,84,1486
12/9/2024,26,773
12/9/2024,865,365
12/9/2024,86,2687
12/9/2024,295,13
12/9/2024,21,2416
12/9/2024,3,395
12/9/2024,116,2241
12/9/2024,60,1739
12/9/2024,192,1108
12/9/2024,1,630
12/9/2024,143,306
12/9/2024,191,1257
12/9/2024,78,2844
12/9/2024,73,2700
12/9/2024,4,824
12/9/2024,832,282
12/9/2024,30,1089
12/9/2024,6,1473
12/9/2024,155,916
12/9/2024,194,1078
12/9/2024,55,1666
12/9/2024,8,1261
12/9/2024,75,625
12/9/2024,5,2530
12/9/2024,50,1747
12/9/2024,853,384
12/9/2024,71,1428
12/9/2024,141,853
12/9/2024,899,210
12/9/2024,142,25
12/9/2024,125,2801
12/9/2024,183,898
12/9/2024,193,1889
12/9/2024,188,454
12/9/2024,2,1512
12/9/2024,111,1635
12/9/2024,115,3820
12/9/2024,119,2165
12/9/2024,89,3030
12/9/2024,181,2539
12/9/2024,107,1212
12/9/2024,37,483
12/9/2024,195,803
12/9/2024,39,3774
12/9/2024,83,3851
12/9/2024,110,2529
12/9/2024,186,1502
12/9/2024,133,553
12/9/2024,49,1126
12/9/2024,51,3282
12/9/2024,9,436
12/9/2024,180,982
12/9/2024,68,730
12/9/2024,87,1605
12/9/2024,120,1247
12/9/2024,825,47
12/9/2024,19,1457
12/9/2024,121,2670
12/9/2024,198,308
12/9/2024,114,784
12/9/2024,178,549
12/9/2024,94,790
12/9/2024,221,255
12/9/2024,867,622
12/9/2024,153,1012
12/9/2024,58,607
12/9/2024,165,2321
12/9/2024,12,1825
12/9/2024,197,645
12/9/2024,82,2571
12/9/2024,47,696
12/9/2024,856,520
12/9/2024,103,543
12/9/2024,104,905
12/9/2024,172,2040
12/9/2024,140,705
12/9/2024,823,90
12/9/2024,132,646
12/9/2024,185,774
12/9/2024,117,2050
12/10/2024,68,691
12/10/2024,123,392
12/10/2024,865,391
12/10/2024,51,2594
12/10/2024,12,1736
12/10/2024,856,9
12/10/2024,115,3072
12/10/2024,178,651
12/10/2024,150,170
12/10/2024,25,511
12/10/2024,3,551
12/10/2024,60,1787
12/10/2024,120,1227
12/10/2024,15,1897
12/10/2024,86,2600
12/10/2024,24,418
12/10/2024,141,882
12/10/2024,832,262
12/10/2024,142,71
12/10/2024,899,249
12/10/2024,295,9
12/10/2024,6,1128
12/10/2024,47,824
12/10/2024,66,751
12/10/2024,126,593
12/10/2024,198,276
12/10/2024,186,1565
12/10/2024,194,1043
12/10/2024,32,882
12/10/2024,85,596
12/10/2024,102,1796
12/10/2024,140,829
12/10/2024,84,1441
12/10/2024,82,1901
12/10/2024,116,2144
12/10/2024,867,73
12/10/2024,165,1877
12/10/2024,55,1627
12/10/2024,853,242
12/10/2024,78,2738
12/10/2024,110,2730
12/10/2024,193,1914
12/10/2024,34,512
12/10/2024,95,2766
12/10/2024,36,1137
12/10/2024,823,77
12/10/2024,103,436
12/10/2024,172,1785
12/10/2024,83,3650
12/10/2024,94,1159
12/10/2024,191,1214
12/10/2024,89,2351
12/10/2024,143,270
12/10/2024,114,856
12/10/2024,19,1763
12/10/2024,121,2676
12/10/2024,37,551
12/10/2024,87,1723
12/10/2024,183,989
12/10/2024,107,1372
12/10/2024,850,643
12/10/2024,39,4368
12/10/2024,93,1268
12/10/2024,813,336
12/10/2024,119,1875
12/10/2024,74,1333
12/10/2024,9,458
12/10/2024,125,3238
12/10/2024,71,2180
12/10/2024,40,736
12/10/2024,4,1104
12/10/2024,42,1707
12/10/2024,5,2823
12/10/2024,50,1989
12/10/2024,195,835
12/10/2024,79,0
12/10/2024,185,772
12/10/2024,2,1663
12/10/2024,197,629
12/10/2024,800,197
12/10/2024,132,522
12/10/2024,825,102
12/10/2024,30,1291
12/10/2024,189,1332
12/10/2024,148,91
12/10/2024,180,1157
12/10/2024,73,2569
12/10/2024,58,475
12/10/2024,809,500
12/10/2024,181,2399
12/10/2024,192,1540
12/10/2024,1,604
12/10/2024,81,932
12/10/2024,117,2331
12/10/2024,75,795
12/10/2024,155,802
12/10/2024,221,353
12/10/2024,133,530
12/10/2024,21,2401
12/10/2024,14,539
12/10/2024,27,875
12/10/2024,153,1085
12/10/2024,188,329
12/10/2024,104,541
12/10/2024,49,1253
12/10/2024,26,905
12/10/2024,162,945
12/10/2024,111,2040
12/10/2024,8,966
12/10/2024,816,308
12/10/2024,196,2140
12/10/2024,124,1076
12/11/2024,102,1819
12/11/2024,37,585
12/11/2024,47,665
12/11/2024,141,928
12/11/2024,111,2111
12/11/2024,165,2726
12/11/2024,115,3744
12/11/2024,150,158
12/11/2024,195,819
12/11/2024,148,87
12/11/2024,107,1499
12/11/2024,51,3545
12/11/2024,180,1098
12/11/2024,117,1996
12/11/2024,39,4538
12/11/2024,133,679
12/11/2024,198,288
12/11/2024,825,75
12/11/2024,1,466
12/11/2024,125,3756
12/11/2024,49,1103
12/11/2024,93,1238
12/11/2024,823,91
12/11/2024,55,1784
12/11/2024,89,3091
12/11/2024,153,1054
12/11/2024,86,2850
12/11/2024,116,2468
12/11/2024,194,1123
12/11/2024,12,1626
12/11/2024,36,1047
12/11/2024,832,248
12/11/2024,3,624
12/11/2024,84,1509
12/11/2024,26,655
12/11/2024,25,492
12/11/2024,2,1661
12/11/2024,32,870
12/11/2024,185,893
12/11/2024,30,1216
12/11/2024,850,568
12/11/2024,126,577
12/11/2024,4,944
12/11/2024,865,502
12/11/2024,197,666
12/11/2024,121,2664
12/11/2024,68,532
12/11/2024,104,717
12/11/2024,120,1297
12/11/2024,132,588
12/11/2024,178,767
12/11/2024,85,718
12/11/2024,103,737
12/11/2024,66,795
12/11/2024,853,369
12/11/2024,809,528
12/11/2024,79,964
12/11/2024,123,455
12/11/2024,24,416
12/11/2024,192,1509
12/11/2024,87,1594
12/11/2024,221,229
12/11/2024,19,1613
12/11/2024,21,2762
12/11/2024,816,287
12/11/2024,83,2937
12/11/2024,172,1635
12/11/2024,856,0
12/11/2024,78,2219
12/11/2024,110,2412
12/11/2024,94,1145
12/11/2024,899,219
12/11/2024,9,552
12/11/2024,813,279
12/11/2024,191,1301
12/11/2024,82,1923
12/11/2024,75,922
12/11/2024,81,1244
12/11/2024,114,1081
12/11/2024,188,229
12/11/2024,6,939
12/11/2024,143,229
12/11/2024,42,1865
12/11/2024,119,2521
12/11/2024,5,2516
12/11/2024,15,2127
12/11/2024,867,0
12/11/2024,74,1595
12/11/2024,60,1865
12/11/2024,95,2307
12/11/2024,27,776
12/11/2024,71,2146
12/11/2024,181,2423
12/11/2024,183,1232
12/11/2024,186,1787
12/11/2024,8,784
12/11/2024,800,270
12/11/2024,50,2043
12/11/2024,140,805
12/11/2024,14,583
12/11/2024,155,791
12/11/2024,193,2117
12/11/2024,162,920
12/11/2024,295,8
12/11/2024,34,696
12/11/2024,196,3202
12/11/2024,40,207
12/11/2024,58,434
12/11/2024,124,1046
12/11/2024,73,3108
12/11/2024,189,1406
12/12/2024,816,282
12/12/2024,71,2009
12/12/2024,87,1702
12/12/2024,58,717
12/12/2024,47,451
12/12/2024,180,1714
12/12/2024,188,504
12/12/2024,141,886
12/12/2024,853,505
12/12/2024,103,435
12/12/2024,140,805
12/12/2024,192,1679
12/12/2024,823,134
12/12/2024,178,890
12/12/2024,899,310
12/12/2024,115,3649
12/12/2024,172,2280
12/12/2024,25,457
12/12/2024,143,329
12/12/2024,124,1184
12/12/2024,39,4249
12/12/2024,19,2121
12/12/2024,295,23
12/12/2024,84,1175
12/12/2024,73,2768
12/12/2024,155,393
12/12/2024,123,194
12/12/2024,94,694
12/12/2024,126,585
12/12/2024,60,1946
12/12/2024,3,417
12/12/2024,14,607
12/12/2024,9,536
12/12/2024,24,463
12/12/2024,120,1128
12/12/2024,221,339
12/12/2024,49,1036
12/12/2024,82,2112
12/12/2024,165,2517
12/12/2024,6,1216
12/12/2024,8,1314
12/12/2024,30,1376
12/12/2024,111,2347
12/12/2024,194,1263
12/12/2024,153,849
12/12/2024,191,1233
12/12/2024,55,1820
12/12/2024,867,481
12/12/2024,809,502
12/12/2024,26,823
12/12/2024,195,968
12/12/2024,79,566
12/12/2024,27,639
12/12/2024,78,2348
12/12/2024,74,1587
12/12/2024,198,236
12/12/2024,2,1657
12/12/2024,183,720
12/12/2024,36,1339
12/12/2024,197,699
12/12/2024,15,1713
12/12/2024,121,2200
12/12/2024,102,1979
12/12/2024,133,585
12/12/2024,193,2469
12/12/2024,86,3054
12/12/2024,85,804
12/12/2024,800,264
12/12/2024,83,4315
12/12/2024,119,1769
12/12/2024,89,3037
12/12/2024,68,864
12/12/2024,142,36
12/12/2024,150,56
12/12/2024,132,728
12/12/2024,181,2398
12/12/2024,93,1750
12/12/2024,107,1476
12/12/2024,12,1929
12/12/2024,50,1427
12/12/2024,21,2881
12/12/2024,104,452
12/12/2024,32,1130
12/12/2024,162,898
12/12/2024,117,2009
12/12/2024,66,799
12/12/2024,42,1479
12/12/2024,832,278
12/12/2024,75,818
12/12/2024,95,2552
12/12/2024,196,2937
12/12/2024,825,66
12/12/2024,5,2973
12/12/2024,186,1755
12/12/2024,116,2736
12/12/2024,40,350
12/12/2024,51,4256
12/12/2024,110,2524
12/12/2024,4,1048
12/12/2024,81,579
12/12/2024,865,370
12/12/2024,850,462
12/12/2024,125,2913
12/12/2024,189,1442
12/12/2024,114,940
12/12/2024,856,145
12/12/2024,813,307
12/12/2024,185,954
12/12/2024,34,504
12/12/2024,148,94
12/13/2024,133,573
12/13/2024,155,893
12/13/2024,132,150
12/13/2024,142,110
12/13/2024,816,241
12/13/2024,221,277
12/13/2024,899,271
12/13/2024,119,2298
12/13/2024,55,1440
12/13/2024,111,2288
12/13/2024,196,3332
12/13/2024,188,289
12/13/2024,3,693
12/13/2024,189,537
12/13/2024,6,863
12/13/2024,94,870
12/13/2024,66,720
12/13/2024,71,2160
12/13/2024,21,2689
12/13/2024,198,342
12/13/2024,856,76
12/13/2024,60,2039
12/13/2024,40,682
12/13/2024,85,733
12/13/2024,148,62
12/13/2024,825,85
12/13/2024,117,1856
12/13/2024,89,3040
12/13/2024,15,2094
12/13/2024,183,1134
12/13/2024,121,2706
12/13/2024,165,1996
12/13/2024,39,3461
12/13/2024,197,804
12/13/2024,143,183
12/13/2024,865,419
12/13/2024,823,80
12/13/2024,93,1209
12/13/2024,193,1705
12/13/2024,4,1281
12/13/2024,850,547
12/13/2024,30,1308
12/13/2024,123,420
12/13/2024,162,1021
12/13/2024,110,2785
12/13/2024,867,469
12/13/2024,115,3432
12/13/2024,813,343
12/13/2024,120,1407
12/13/2024,87,1755
12/13/2024,84,1304
12/13/2024,5,2952
12/13/2024,150,128
12/13/2024,14,517
12/13/2024,832,304
12/13/2024,103,266
12/13/2024,81,1269
12/13/2024,172,2099
12/13/2024,181,2465
12/13/2024,853,335
12/13/2024,141,1015
12/13/2024,25,242
12/13/2024,102,2044
12/13/2024,83,3747
12/13/2024,2,1639
12/13/2024,95,1865
12/13/2024,191,1265
12/13/2024,86,2829
12/13/2024,42,1498
12/13/2024,104,449
12/13/2024,180,1332
12/13/2024,36,1135
12/13/2024,50,1766
12/13/2024,9,440
12/13/2024,27,696
12/13/2024,295,0
12/13/2024,82,1511
12/13/2024,19,1329
12/13/2024,194,1221
12/13/2024,126,414
12/13/2024,140,687
12/13/2024,8,1305
12/13/2024,1,645
12/13/2024,809,497
12/13/2024,124,1084
12/13/2024,49,1135
12/13/2024,73,3344
12/13/2024,75,877
12/13/2024,74,1474
12/13/2024,178,542
12/13/2024,24,448
12/13/2024,79,324
12/13/2024,68,797
12/13/2024,192,1475
12/13/2024,37,687
12/13/2024,58,484
12/13/2024,107,1458
12/13/2024,153,325
12/13/2024,186,1538
12/13/2024,34,522
12/13/2024,32,753
12/13/2024,12,2038
12/13/2024,51,3156
12/13/2024,114,904
12/13/2024,116,2377
12/13/2024,47,668
12/13/2024,800,245
12/13/2024,78,2210
12/13/2024,195,1031
12/13/2024,125,2971
12/13/2024,26,792
12/13/2024,185,905
12/14/2024,6,570
12/14/2024,155,810
12/14/2024,34,451
12/14/2024,800,184
12/14/2024,867,575
12/14/2024,58,469
12/14/2024,188,43
12/14/2024,124,631
12/14/2024,196,2182
12/14/2024,121,2157
12/14/2024,12,1054
12/14/2024,186,1068
12/14/2024,71,1523
12/14/2024,50,922
12/14/2024,140,481
12/14/2024,185,621
12/14/2024,178,403
12/14/2024,94,380
12/14/2024,110,1643
12/14/2024,5,1574
12/14/2024,115,2585
12/14/2024,49,791
12/14/2024,21,1995
12/14/2024,86,1878
12/14/2024,8,490
12/14/2024,27,282
12/14/2024,813,174
12/14/2024,856,199
12/14/2024,85,464
12/14/2024,1,338
12/14/2024,89,2289
12/14/2024,75,360
12/14/2024,15,1818
12/14/2024,153,748
12/14/2024,4,502
12/14/2024,172,1301
12/14/2024,39,2883
12/14/2024,183,699
12/14/2024,809,439
12/14/2024,180,906
12/14/2024,116,1643
12/14/2024,40,201
12/14/2024,74,805
12/14/2024,79,668
12/14/2024,150,75
12/14/2024,102,1542
12/14/2024,9,469
12/14/2024,78,2121
12/14/2024,198,324
12/14/2024,81,963
12/14/2024,111,1621
12/14/2024,84,923
12/14/2024,73,1485
12/14/2024,194,879
12/14/2024,104,462
12/14/2024,87,720
12/14/2024,181,1390
12/14/2024,60,1497
12/14/2024,123,173
12/14/2024,3,202
12/14/2024,899,103
12/14/2024,83,2697
12/14/2024,120,1047
12/14/2024,66,609
12/14/2024,36,571
12/14/2024,865,132
12/14/2024,103,417
12/14/2024,95,1389
12/14/2024,195,502
12/14/2024,126,520
12/14/2024,165,1893
12/14/2024,32,685
12/14/2024,37,285
12/14/2024,114,651
12/14/2024,133,394
12/14/2024,107,946
12/14/2024,25,297
12/14/2024,189,869
12/14/2024,26,489
12/14/2024,141,726
12/14/2024,125,1077
12/14/2024,823,43
12/14/2024,2,1205
12/14/2024,24,227
12/14/2024,82,1131
12/14/2024,55,1766
12/14/2024,197,506
12/14/2024,816,161
12/14/2024,853,242
12/14/2024,193,1309
12/14/2024,51,2504
12/14/2024,832,224
12/14/2024,119,811
12/14/2024,14,379
12/14/2024,192,1432
12/14/2024,47,560
12/14/2024,42,953
12/14/2024,30,729
12/14/2024,68,591
12/14/2024,850,151
12/14/2024,117,1428
12/14/2024,93,806
12/14/2024,19,779
12/14/2024,132,164
12/14/2024,191,828
12/15/2024,78,1638
12/15/2024,853,319
12/15/2024,140,343
12/15/2024,899,102
12/15/2024,111,1437
12/15/2024,117,1116
12/15/2024,86,1721
12/15/2024,1,204
12/15/2024,26,451
12/15/2024,15,912
12/15/2024,71,1043
12/15/2024,125,1285
12/15/2024,84,779
12/15/2024,195,479
12/15/2024,8,378
12/15/2024,126,519
12/15/2024,115,1958
12/15/2024,21,1561
12/15/2024,123,100
12/15/2024,104,324
12/15/2024,823,48
12/15/2024,2,1009
12/15/2024,116,1337
12/15/2024,42,663
12/15/2024,813,180
12/15/2024,865,185
12/15/2024,809,237
12/15/2024,51,1969
12/15/2024,36,471
12/15/2024,3,185
12/15/2024,74,838
12/15/2024,66,404
12/15/2024,83,2357
12/15/2024,150,76
12/15/2024,68,404
12/15/2024,165,1441
12/15/2024,110,1582
12/15/2024,79,467
12/15/2024,132,72
12/15/2024,85,402
12/15/2024,5,1573
12/15/2024,34,274
12/15/2024,180,759
12/15/2024,14,313
12/15/2024,55,1375
12/15/2024,172,1000
12/15/2024,58,288
12/15/2024,87,621
12/15/2024,73,637
12/15/2024,60,1035
12/15/2024,198,247
12/15/2024,832,80
12/15/2024,185,433
12/15/2024,81,821
12/15/2024,816,113
12/15/2024,141,389
12/15/2024,867,441
12/15/2024,6,790
12/15/2024,47,424
12/15/2024,153,470
12/15/2024,107,656
12/15/2024,19,534
12/15/2024,850,200
12/15/2024,178,477
12/15/2024,183,660
12/15/2024,39,3130
12/15/2024,75,0
12/15/2024,192,922
12/15/2024,9,338
12/15/2024,27,235
12/15/2024,25,412
12/15/2024,24,206
12/15/2024,193,864
12/15/2024,186,870
12/15/2024,181,1112
12/15/2024,102,1303
12/15/2024,30,541
12/15/2024,119,966
12/15/2024,50,3339
12/15/2024,89,2047
12/15/2024,188,33
12/15/2024,189,530
12/15/2024,49,307
12/15/2024,94,322
12/15/2024,856,298
12/15/2024,124,522
12/15/2024,4,688
12/15/2024,121,1614
12/15/2024,93,804
12/15/2024,194,697
12/15/2024,133,302
12/15/2024,114,481
12/15/2024,120,531
12/15/2024,191,1032
12/15/2024,197,488
12/15/2024,155,606
12/15/2024,82,1011
12/15/2024,32,489
12/15/2024,103,185
12/15/2024,95,896
12/15/2024,12,569
12/15/2024,162,451
12/15/2024,196,1105
12/16/2024,39,3126
12/16/2024,42,1947
12/16/2024,68,655
12/16/2024,116,2681
12/16/2024,295,31
12/16/2024,71,2205
12/16/2024,816,277
12/16/2024,6,1049
12/16/2024,133,615
12/16/2024,83,4188
12/16/2024,813,193
12/16/2024,142,88
12/16/2024,124,1076
12/16/2024,2,1634
12/16/2024,120,1261
12/16/2024,75,713
12/16/2024,180,1478
12/16/2024,47,616
12/16/2024,178,826
12/16/2024,24,423
12/16/2024,30,1378
12/16/2024,95,2147
12/16/2024,32,940
12/16/2024,37,626
12/16/2024,86,2457
12/16/2024,73,2873
12/16/2024,79,859
12/16/2024,15,1946
12/16/2024,125,2917
12/16/2024,66,944
12/16/2024,104,895
12/16/2024,121,2659
12/16/2024,867,475
12/16/2024,119,1930
12/16/2024,150,143
12/16/2024,189,1405
12/16/2024,193,2147
12/16/2024,9,504
12/16/2024,3,420
12/16/2024,809,545
12/16/2024,50,1804
12/16/2024,140,871
12/16/2024,143,227
12/16/2024,102,1931
12/16/2024,4,1086
12/16/2024,800,280
12/16/2024,186,1632
12/16/2024,853,538
12/16/2024,165,3068
12/16/2024,94,1063
12/16/2024,26,736
12/16/2024,25,573
12/16/2024,155,899
12/16/2024,185,648
12/16/2024,8,417
12/16/2024,5,2614
12/16/2024,87,1685
12/16/2024,865,430
12/16/2024,55,1271
12/16/2024,188,395
12/16/2024,84,1653
12/16/2024,81,1142
12/16/2024,74,1709
12/16/2024,58,886
12/16/2024,132,235
12/16/2024,1,478
12/16/2024,14,586
12/16/2024,196,3216
12/16/2024,825,79
12/16/2024,856,375
12/16/2024,162,1188
12/16/2024,103,447
12/16/2024,115,3794
12/16/2024,153,744
12/16/2024,191,1201
12/16/2024,181,2668
12/16/2024,197,791
12/16/2024,111,1866
12/16/2024,93,1415
12/16/2024,12,1532
12/16/2024,60,2067
12/16/2024,192,1567
12/16/2024,85,714
12/16/2024,141,1113
12/16/2024,126,585
12/16/2024,40,847
12/16/2024,850,574
12/16/2024,117,2179
12/16/2024,148,0
12/16/2024,183,1249
12/16/2024,195,676
12/16/2024,51,3457
12/16/2024,221,177
12/16/2024,78,2549
12/16/2024,198,289
12/16/2024,823,83
12/16/2024,89,3235
12/16/2024,49,1159
12/16/2024,110,2387
12/16/2024,107,1452
12/16/2024,27,1304
12/16/2024,19,1174
12/16/2024,194,676
12/16/2024,172,1939
12/16/2024,832,276
12/16/2024,21,2773
12/16/2024,36,1106
12/16/2024,82,1867
12/16/2024,114,775
12/16/2024,123,420
12/16/2024,34,575
12/17/2024,153,1127
12/17/2024,5,2678
12/17/2024,36,1641
12/17/2024,191,1351
12/17/2024,75,1291
12/17/2024,3,833
12/17/2024,172,1967
12/17/2024,4,1268
12/17/2024,58,946
12/17/2024,221,174
12/17/2024,194,1347
12/17/2024,809,513
12/17/2024,14,629
12/17/2024,899,236
12/17/2024,115,3859
12/17/2024,102,2430
12/17/2024,111,2543
12/17/2024,185,896
12/17/2024,116,2614
12/17/2024,141,972
12/17/2024,1,670
12/17/2024,8,826
12/17/2024,119,2118
12/17/2024,71,2215
12/17/2024,85,628
12/17/2024,120,1337
12/17/2024,81,1344
12/17/2024,93,1483
12/17/2024,117,2161
12/17/2024,39,3557
12/17/2024,165,3353
